split,roboflow_filename,game,clip,frame_name,frame_id,width,height,tracknet_visibility,tracknet_x,tracknet_y,tracknet_status,matched_tracknet,ball_xmin,ball_ymin,ball_xmax,ball_ymax,ball_cx,ball_cy,player_count,player_boxes,court_1,court_2,court_3,court_4,court_5,court_6,court_7,court_8,court_9,court_10,court_11,court_12,court_13,court_14,selected_orientation,direct_error,mirrored_error,selected_error,orientation_margin
train,game2-Clip2-0191_jpg.rf.324ea39953b6122c87b0a3c70cbaf808.jpg,game2,Clip2,0191.jpg,191,1280,720,1,678,217,0,1,671.0,210,685.0,224,678.0,217.0,2,"767,108,842,200|814,452,900,604","375.000,129.000","440.000,128.000","833.000,128.000","900.000,127.000","420.000,194.000","636.000,194.000","854.000,193.000","347.000,421.000","635.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,76.0,0.0,76.0
train,game2-Clip2-0192_jpg.rf.7caa948603dfe397a69e6a7380541fa2.jpg,game2,Clip2,0192.jpg,192,1280,720,1,671,225,0,1,664.0,218,678.0,232,671.0,225.0,2,"771,106,848,200|803,449,886,601","375.000,129.000","440.000,128.000","833.000,128.000","899.000,128.000","420.000,194.000","636.000,194.000","854.000,193.000","347.000,421.000","636.000,421.000","928.000,420.000","182.000,575.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,62.0,0.0,62.0
valid,game2-Clip2-0193_jpg.rf.aa6582801ebb40e5bf500d163726fad5.jpg,game2,Clip2,0193.jpg,193,1280,720,1,667,234,0,1,660.0,227,674.0,241,667.0,234.0,2,"774,106,853,200|799,444,871,597","375.000,129.000","440.000,128.000","833.000,128.000","900.000,127.000","420.000,194.000","636.000,194.000","854.000,193.000","347.000,421.000","635.000,421.000","928.000,421.000","183.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,54.0,0.0,54.0
train,game2-Clip2-0194_jpg.rf.f85a79805927d56de7ca24f6798de51e.jpg,game2,Clip2,0194.jpg,194,1280,720,1,662,247,0,1,655.0,240,669.0,254,662.0,247.0,2,"782.000,106.000,858.000,199.000|792.000,440.000,857.000,596.000","375.000,129.000","440.000,128.000","834.000,128.000","901.000,128.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","635.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","976.000,574.000","1092.000,574.000",mirrored,44.0,0.0,0.0,44.0
train,game2-Clip2-0195_jpg.rf.e5b72ff784408f041674405f1f41b160.jpg,game2,Clip2,0195.jpg,195,1280,720,1,657,260,0,1,650.0,253,664.0,267,657.0,260.0,2,"791,105,862,199|783,436,852,596","375.000,129.000","440.000,129.000","833.000,129.000","899.000,129.000","420.000,194.000","636.000,194.000","854.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","181.000,574.000","294.000,574.000","978.000,574.000","1093.000,573.000",direct,0.0,34.0,0.0,34.0
train,game2-Clip2-0196_jpg.rf.3f5a6c36de83a36eff3280580f202dd7.jpg,game2,Clip2,0196.jpg,196,1280,720,1,652,271,0,1,645.0,264,659.0,278,652.0,271.0,2,"799,104,866,200|779,432,845,594","375.000,129.000","441.000,128.000","834.000,128.000","900.000,128.000","420.000,194.000","637.000,194.000","855.000,194.000","346.000,422.000","636.000,421.000","928.000,421.000","181.000,574.000","295.000,574.000","977.000,573.000","1093.000,573.000",direct,0.0,24.0,0.0,24.0
valid,game2-Clip2-0197_jpg.rf.160f4e01d5101118ed708a55f1f44ff4.jpg,game2,Clip2,0197.jpg,197,1280,720,1,645,288,0,1,638.0,281,652.0,295,645.0,288.0,2,"810,100,872,199|772,428,841,593","375.000,128.000","440.000,128.000","834.000,128.000","901.000,128.000","420.000,194.000","637.000,194.000","855.000,194.000","346.000,422.000","636.000,421.000","929.000,421.000","181.000,574.000","295.000,574.000","978.000,574.000","1093.000,573.000",direct,0.0,10.0,0.0,10.0
train,game2-Clip2-0198_jpg.rf.70a08ed4c4ad0b149418274b0e1c9d7f.jpg,game2,Clip2,0198.jpg,198,1280,720,1,645,294,0,1,638.0,287,652.0,301,645.0,294.0,2,"821,100,878,199|766,424,838,592","375.000,129.000","440.000,129.000","834.000,129.000","901.000,129.000","420.000,195.000","637.000,194.000","855.000,194.000","346.000,422.000","636.000,421.000","929.000,421.000","181.000,574.000","295.000,574.000","978.000,574.000","1094.000,574.000",direct,0.0,10.0,0.0,10.0
train,game2-Clip3-0000_jpg.rf.36dbe44dfab49fc731f3c3f016382aec.jpg,game2,Clip3,0000.jpg,0,1280,720,1,776,249,0,1,769.0,242,783.0,256,776.0,249.0,2,"734,406,797,597|449,25,516,116","374.000,128.000","440.000,128.000","833.000,128.000","900.000,128.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,272.0,0.0,272.0
train,game2-Clip3-0001_jpg.rf.2eae023c63b64bd73bfd2eeea8116a20.jpg,game2,Clip3,0001.jpg,1,1280,720,1,775,246,0,1,768.0,239,782.0,253,775.0,246.0,2,"732,403,795,600|447,27,516,119","374.000,128.000","440.000,128.000","833.000,128.000","900.000,128.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,270.0,0.0,270.0
train,game2-Clip3-0002_jpg.rf.c8ce76cf531c4609d0758f6da6f47968.jpg,game2,Clip3,0002.jpg,2,1280,720,1,772,252,0,1,765.0,245,779.0,259,772.0,252.0,2,"732,401,794,600|447,29,516,118","375.000,128.000","440.000,128.000","833.000,128.000","899.000,128.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,574.000","1092.000,574.000",direct,0.0,264.0,0.0,264.0
train,game2-Clip3-0003_jpg.rf.9f645a9cb11780087e855303c091ff4e.jpg,game2,Clip3,0003.jpg,3,1280,720,1,772,254,0,1,765.0,247,779.0,261,772.0,254.0,2,"732.000,396.000,795.000,600.000|447.000,30.000,516.000,118.000","375.000,128.000","440.000,128.000","833.000,129.000","899.000,129.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,574.000","1092.000,574.000",mirrored,264.0,0.0,0.0,264.0
train,game2-Clip3-0004_jpg.rf.e353e36730bb652cb3658531c9e61d6f.jpg,game2,Clip3,0004.jpg,4,1280,720,1,767,257,0,1,760.0,250,774.0,264,767.0,257.0,2,"732,391,795,600|447,31,516,118","375.000,128.000","440.000,128.000","833.000,129.000","899.000,129.000","420.000,194.000","636.000,194.000","854.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","181.000,574.000","295.000,574.000","977.000,574.000","1093.000,574.000",direct,0.0,254.0,0.0,254.0
valid,game2-Clip3-0005_jpg.rf.a9479fbb5c28ffda5c12afb32b14d646.jpg,game2,Clip3,0005.jpg,5,1280,720,1,768,264,0,1,761.0,257,775.0,271,768.0,264.0,2,"729,390,796,600|447,31,516,118","374.000,128.000","440.000,128.000","833.000,129.000","899.000,129.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,256.0,0.0,256.0
train,game2-Clip3-0006_jpg.rf.b692a0644217ba989ef17cb0ef695799.jpg,game2,Clip3,0006.jpg,6,1280,720,1,765,270,0,1,758.0,263,772.0,277,765.0,270.0,2,"723,389,795,598|446,31,516,118","374.000,128.000","440.000,128.000","833.000,128.000","899.000,128.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,573.000","977.000,573.000","1092.000,573.000",direct,0.0,250.0,0.0,250.0
valid,game2-Clip3-0007_jpg.rf.481c65c1379e75a80d401aaabe9b3496.jpg,game2,Clip3,0007.jpg,7,1280,720,1,763,279,0,1,756.0,272,770.0,286,763.0,279.0,2,"720,410,793,593|446,28,516,118","374.000,128.000","440.000,128.000","833.000,128.000","899.000,128.000","420.000,194.000","636.000,194.000","854.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,573.000","977.000,573.000","1092.000,573.000",direct,0.0,246.0,0.0,246.0
train,game2-Clip3-0008_jpg.rf.b73ec1c8b6bec3556d40f08a02237080.jpg,game2,Clip3,0008.jpg,8,1280,720,1,761,290,0,1,754.0,283,768.0,297,761.0,290.0,2,"717,410,792,585|446,25,515,118","374.000,128.000","440.000,128.000","834.000,128.000","900.000,128.000","420.000,194.000","636.000,194.000","855.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,242.0,0.0,242.0
train,game2-Clip3-0009_jpg.rf.f1da6ad4297f28d59427f7273fc30017.jpg,game2,Clip3,0009.jpg,9,1280,720,1,759,298,0,1,752.0,291,766.0,305,759.0,298.0,2,"721,400,794,580|446,23,514,118","374.000,129.000","440.000,129.000","834.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","635.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1093.000,573.000",direct,0.0,238.0,0.0,238.0
train,game2-Clip3-0010_jpg.rf.ea19591009ff265ecacdb97189d3ce5f.jpg,game2,Clip3,0010.jpg,10,1280,720,1,759,311,0,1,752.0,304,766.0,318,759.0,311.0,2,"720,368,797,575|445,22,512,118","374.000,129.000","440.000,129.000","833.000,129.000","900.000,129.000","419.000,194.000","636.000,194.000","855.000,195.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,573.000","295.000,573.000","977.000,574.000","1092.000,574.000",direct,0.0,238.0,0.0,238.0
valid,game2-Clip3-0011_jpg.rf.73a50c436de71432fe2b6669c4154e42.jpg,game2,Clip3,0011.jpg,11,1280,720,1,757,321,1,1,750.0,314,764.0,328,757.0,321.0,2,"719,331,799,570|444,22,510,117","374.000,128.000","440.000,128.000","833.000,129.000","899.000,129.000","420.000,194.000","636.000,194.000","854.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","181.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,234.0,0.0,234.0
train,game2-Clip3-0012_jpg.rf.dbab0f8b899d2a3ed9d4171f532271f8.jpg,game2,Clip3,0012.jpg,12,1280,720,1,737,292,0,1,730.0,285,744.0,299,737.0,292.0,2,"718,380,801,567|441,23,508,118","374.000,128.000","439.000,128.000","833.000,129.000","899.000,129.000","419.000,194.000","636.000,194.000","854.000,194.000","346.000,421.000","635.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,574.000","1092.000,574.000",direct,0.0,194.0,0.0,194.0
train,game2-Clip3-0013_jpg.rf.e663fe4370be0aa920e144acab4ea425.jpg,game2,Clip3,0013.jpg,13,1280,720,1,717,269,0,1,710.0,262,724.0,276,717.0,269.0,2,"715,401,813,564|438,24,506,119","374.000,128.000","440.000,128.000","833.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,154.0,0.0,154.0
train,game2-Clip3-0014_jpg.rf.da8d4731f7cb87e18df439b005bf829c.jpg,game2,Clip3,0014.jpg,14,1280,720,1,703,253,0,1,696.0,246,710.0,260,703.0,253.0,2,"711,403,821,564|438,26,506,121","374.000,128.000","439.000,128.000","833.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,126.0,0.0,126.0
train,game2-Clip3-0015_jpg.rf.2ab3ca8e1af2cda5482324adf11b2a50.jpg,game2,Clip3,0015.jpg,15,1280,720,1,697,242,0,1,690.0,235,704.0,249,697.0,242.0,2,"708,405,824,569|436,29,505,122","373.000,128.000","439.000,128.000","833.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,114.0,0.0,114.0
train,game2-Clip3-0016_jpg.rf.5f5c606da763b88d2621afe02c7ab152.jpg,game2,Clip3,0016.jpg,16,1280,720,1,683,230,0,1,676.0,223,690.0,237,683.0,230.0,2,"707.000,410.000,819.000,574.000|435.000,31.000,505.000,122.000","373.000,128.000","439.000,128.000","833.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,573.000","977.000,573.000","1093.000,573.000",mirrored,86.0,0.0,0.0,86.0
train,game2-Clip3-0017_jpg.rf.e7579bf5b34fd01660fd327eeb082112.jpg,game2,Clip3,0017.jpg,17,1280,720,1,673,219,0,1,666.0,212,680.0,226,673.0,219.0,2,"704.000,414.000,809.000,577.000|435.000,33.000,504.000,121.000","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,573.000","978.000,573.000","1092.000,573.000",mirrored,66.0,0.0,0.0,66.0
train,game2-Clip3-0018_jpg.rf.65c06985121194d7658a29f139e7d482.jpg,game2,Clip3,0018.jpg,18,1280,720,1,660,213,0,1,653.0,206,667.0,220,660.0,213.0,2,"698,420,798,576|435,35,504,121","374.000,128.000","440.000,128.000","834.000,128.000","900.000,128.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,573.000","296.000,573.000","977.000,573.000","1092.000,573.000",direct,0.0,40.0,0.0,40.0
valid,game2-Clip3-0019_jpg.rf.29d96350638ce14e53991015bb56293a.jpg,game2,Clip3,0019.jpg,19,1280,720,1,656,211,0,1,649.0,204,663.0,218,656.0,211.0,2,"695,420,793,576|434,37,504,120","374.000,128.000","440.000,128.000","834.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,32.0,0.0,32.0
train,game2-Clip3-0020_jpg.rf.2c1d622b117d8e25828df2c0f97c4f89.jpg,game2,Clip3,0020.jpg,20,1280,720,1,648,207,2,1,641.0,200,655.0,214,648.0,207.0,2,"694,415,789,576|436,35,507,120","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","978.000,573.000","1092.000,573.000",direct,0.0,16.0,0.0,16.0
train,game2-Clip3-0021_jpg.rf.f1f39f76357cea1c9890f4dce373bcee.jpg,game2,Clip3,0021.jpg,21,1280,720,1,643,194,0,1,636.0,187,650.0,201,643.0,194.0,2,"696,411,789,575|437,34,513,121","374.000,128.000","440.000,128.000","833.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","181.000,574.000","295.000,573.000","978.000,573.000","1093.000,573.000",direct,0.0,6.0,0.0,6.0
train,game2-Clip3-0022_jpg.rf.8a1adec2c66b4e22e1fe5013496e1ffa.jpg,game2,Clip3,0022.jpg,22,1280,720,1,636,166,0,1,629.0,159,643.0,173,636.0,166.0,2,"696,406,773,575|440,34,523,121","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,195.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,8.0,0.0,8.0
train,game2-Clip3-0023_jpg.rf.d75f95e33f425ceb6710d5cf96a5f90f.jpg,game2,Clip3,0023.jpg,23,1280,720,1,631,149,0,1,624.0,142,638.0,156,631.0,149.0,2,"692,404,773,574|449,33,526,121","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","419.000,194.000","636.000,194.000","855.000,195.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","978.000,573.000","1092.000,573.000",direct,0.0,18.0,0.0,18.0
train,game2-Clip3-0024_jpg.rf.7b3f8efd024f1848843db7ca64d5628a.jpg,game2,Clip3,0024.jpg,24,1280,720,1,624,128,0,1,617.0,121,631.0,135,624.0,128.0,2,"693.000,402.000,764.000,572.000|462.000,31.000,535.000,121.000","374.000,128.000","439.000,128.000","833.000,129.000","900.000,129.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",mirrored,32.0,0.0,0.0,32.0
train,game2-Clip3-0025_jpg.rf.24a8f12c9fc3ffce5242376902b8b11b.jpg,game2,Clip3,0025.jpg,25,1280,720,1,620,108,0,1,613.0,101,627.0,115,620.0,108.0,2,"692,399,761,569|470,29,543,122","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,195.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","978.000,573.000","1092.000,573.000",direct,0.0,40.0,0.0,40.0
train,game2-Clip3-0026_jpg.rf.3c9e06b386607050a53861700d6e28c2.jpg,game2,Clip3,0026.jpg,26,1280,720,1,615,93,0,1,608.0,86,622.0,100,615.0,93.0,2,"691,400,753,558|474,28,548,122","374.000,128.000","440.000,129.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,50.0,0.0,50.0
train,game2-Clip3-0027_jpg.rf.6b37c09fad07ba816d3c9316cdf2475c.jpg,game2,Clip3,0027.jpg,27,1280,720,1,612,79,0,1,605.0,72,619.0,86,612.0,79.0,2,"689,400,756,565|476,22,557,123","374.000,128.000","439.000,128.000","834.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","183.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,56.0,0.0,56.0
train,game2-Clip3-0028_jpg.rf.2f3fd39b70053eee161bc8331281f744.jpg,game2,Clip3,0028.jpg,28,1280,720,1,605,67,0,1,598.0,60,612.0,74,605.0,67.0,2,"680.000,400.000,749.000,564.000|477.000,24.000,560.000,123.000","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,195.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",mirrored,70.0,0.0,0.0,70.0
train,game2-Clip3-0029_jpg.rf.ca2bb69b19d11a2a637769ebb18889c3.jpg,game2,Clip3,0029.jpg,29,1280,720,1,603,61,0,1,596.0,54,610.0,68,603.0,61.0,2,"673,399,745,560|481,26,568,121","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","420.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,574.000","1092.000,574.000",direct,0.0,74.0,0.0,74.0
train,game2-Clip3-0030_jpg.rf.ed09139ed75dc4a0f4accaa10615421a.jpg,game2,Clip3,0030.jpg,30,1280,720,1,596,47,0,1,589.0,40,603.0,54,596.0,47.0,2,"674,396,742,562|485,26,571,121","374.000,128.000","439.000,128.000","834.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","295.000,574.000","977.000,574.000","1092.000,574.000",direct,0.0,88.0,0.0,88.0
train,game2-Clip3-0031_jpg.rf.2aa67187112dafff2d79141348aff9a6.jpg,game2,Clip3,0031.jpg,31,1280,720,1,591,42,0,1,584.0,35,598.0,49,591.0,42.0,2,"673,395,739,560|491,30,572,121","374.000,128.000","439.000,128.000","834.000,128.000","900.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","929.000,421.000","182.000,574.000","295.000,574.000","978.000,574.000","1093.000,574.000",direct,0.0,98.0,0.0,98.0
valid,game2-Clip3-0032_jpg.rf.a04d9413472797603f044ef662856583.jpg,game2,Clip3,0032.jpg,32,1280,720,1,585,37,0,1,578.0,30,592.0,44,585.0,37.0,2,"666,393,735,557|500,30,573,121","374.000,128.000","440.000,128.000","834.000,129.000","900.000,129.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","929.000,421.000","181.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,110.0,0.0,110.0
train,game2-Clip3-0033_jpg.rf.035af7e9046ae5402a6ba79557cbfe37.jpg,game2,Clip3,0033.jpg,33,1280,720,1,582,32,0,1,575.0,25,589.0,39,582.0,32.0,2,"659,390,734,551|509,30,575,121","373.000,128.000","439.000,128.000","834.000,128.000","901.000,128.000","419.000,194.000","636.000,194.000","855.000,194.000","346.000,421.000","636.000,421.000","929.000,421.000","182.000,574.000","295.000,574.000","978.000,573.000","1093.000,573.000",direct,0.0,116.0,0.0,116.0
train,game2-Clip3-0034_jpg.rf.e5b20161bf85843710df894e396401ce.jpg,game2,Clip3,0034.jpg,34,1280,720,1,580,28,0,1,573.0,21,587.0,35,580.0,28.0,2,"658,389,732,550|519,30,579,121","374.000,128.000","440.000,128.000","834.000,128.000","900.000,128.000","420.000,194.000","636.000,194.000","855.000,194.000","347.000,421.000","636.000,421.000","928.000,421.000","182.000,574.000","296.000,574.000","977.000,573.000","1092.000,573.000",direct,0.0,120.0,0.0,120.0
